Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label
AMERICAN_PSYCHO,INT. YALE CLUB - DAY,MCDERMOTT,"a good personality consists of a chick with a little hardbody who will satisfy all sexual demands without being too slutty about things and who will essentially keep her dumb fucking mouth shut. listen, the only girls with good personalities who are smart or maybe funny or halfway intelligent or even talented though god knows what the fuck that meansare ugly chicks. absolutely. and this is because they have to make up for how fucking unattractive they are. pause. do you know what ed gein said about women? ed gein? maitre d at canal bar? no, serial killer, wisconsin in the fifties. he was an interesting guy. so what did ed say? he said, ""when i see a pretty girl walking down the street i think two things. one part of me wants to take her out and talk to her and be real nice and sweet and treat her right."" pauses, finishes his drink. what does the other part of him think?",0.9588,Positive,Neutral
AMERICAN_PSYCHO,INT. YALE CLUB - DAY,BATEMAN,"what her head would look like on a stick. mcdermott and van patten look at each other and then back at bateman. bateman starts to laugh, and the other two uneasily join in. luis carruthers walks up to the table. hi guys. i wanna get your opinion on something. mcdermott rolls his eyes at the rest of the table. if it's about the bowtie you're wearing, you know how' we feel about it. luis laughs good naturedly. yes, i do. no, it's my business card i decided to get a new one too. he pulls out something incredibly tasteful. everyone compliments luis except bateman. the sound drops and all we hear is the beating of his heart as he stares at the card enviously. luis plucks it from his hand and walks away, pleased with himself. listen, what about dinner? is that all you ever have to contribute, van patten? 'what about fucking dinner'? ah, cheer up, bateman. what's the matter? no shiatsu this morning?",0.9682,Positive,Joy
AMERICAN_PSYCHO,INT. YALE CLUB - DAY,VAN PATTEN,"whoa, hold on there little buddy. excuse me. he gets up from the table. as bateman walks away, van patten grabs a waiter. is this tap water? i don't drink tap water. bring me an evian or something, okay?",0.3142,Positive,Surprise
AMERICAN_PSYCHO,INT. MEN'S ROOM - DAY,CARRUTHERS,god patrick. why here ? he strokes bateman's hair. i've seen you looking at me. i've noticed your hot body.,0.2732,Positive,Surprise
AMERICAN_PSYCHO,INT. MEN'S ROOM - DAY,BATEMAN,"don't be shy. bateman takes a deep breath, closes his eyes and tries to lift his hands again, but abandons the attempt. you don't know how long i've wanted it. ever since that christmas party at arizona 206. you know the one, you were wearing that red striped paisley armani tie. bateman looks down and sees'that carruthers' pants are still unzipped. he moves past him out of the stall and stands by the sink and pretends to wash his hand until he realizes he still has his gloves on. carruthers comes up behind him. i want you. i want you .. too. bateman storms out of the men's room, bumping intoa waiter and several customers and cursing. noticing the maitre d' and another waiter conferring and looking at him strangely bateman straightens up and smiles and waves cheerfully at them. carruthers walks up behind him. what...is...it? where are you going? i've gotta...i've gotta...return some video tapes. patrick? what?",0.9158,Positive,Surprise
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - AFTERNOON,BATEMAN,"bateman is sitting in his arm chair, phone book in handy jerking off. he is squealing into the phone and breathing. you like that, slut? the person on the other end clearly hangs up. close on his fingers dialing the phone. you want to know what i'm wearing? sixty dollar boxer shorts by ralph lauren, a hundred and fifty dollar white cotton tshirt by commes des garcons. my rolex cost another hang up. he dials again. i'm a corporate raider. i orchestrate hostile takeovers. what'do you think of that?",-0.3485,Negative,Neutral
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - AFTERNOON,GIRL,"dad, is that you? bateman hangs up, frustrated.",-0.5267,Negative,Anger
AMERICAN_PSYCHO,EXT. STREET/INT. LIMOUSINE - NIGHT,BATEMAN,"i haven't seen you around here. you just haven't been looking. would you like to see my apartment? bateman flips on the light inside the limo. he's wearing a tuxedo. i'm not supposed to. bateman is holding out a hundred dollar bill, which christie now notices, then takes. do you want to come to my apartment or not? i'm not supposed to. but i can make an exception. do you take american express? christie is still looking out behind her. do you take american express?",0.4329,Positive,Surprise
AMERICAN_PSYCHO,EXT. STREET/INT. LIMOUSINE - NIGHT,BATEMAN,"i'm joking. come on, get in. as they drive uptown, bateman dials the cell phone. he reads off a credit card number. i'd like a girl, early twenties, blonde, who does couples. couples. 55 west eighty first, the american gardens building. apartment 7c. and i really can't stress blonde enough. blonde. he hangs up. i'm paul. my name is paul owen, have you got that? you are christie. you are to respond only to christie. is that clear?",0.8972,Positive,Surprise
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"that's a very fine chardonnay you're drinking. long pause, in which christie is luxuriating in the tub and bateman is casually touching her breast. i want you to clean your vagina. christie reaches for a washcloth. no. from behind. get on your knees. christie shrugs. i want to watch. you have a very nice body. the doorman rings. bateman answers.",0.8012,Positive,Joy
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"thank you. send her up. christie, get out and dry off, choose a robe not the bijan, and come and meet me and our guest in the living room for drinks. bateman answers the door. you've arrived! how lovely. let me take your coat. i'm paul. how good of you to come. the escort girl looks somewhat bewildered. bateman takes her coat and inspects her body and face. not quite blonde, are you? more dirty blonde. i'm going to call you sabrina. i'm paul owen. bateman escorts her into the living room and brings her a glass of wine. christie enters, sitting next to sabrina on the couch, and bateman sits across from them. there is a long silence. so, don't you want to know what i do? the two girls look at each other with uncomfortable smiles. christie shrugs. no.",0.6676,Positive,Surprise
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"no, not really. bateman is visibly irritated, recrosses his legs. well, i work on wall street. at pierce pierce. have you heard of it?",-0.4767,Negative,Anger
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"you have a really nice place here paul. how much did you pay for it? actually, that's none of your business, christie, but i can assure you it certainly wasn't cheap. bateman leaves to refill his wine glass and sabrina takes a pack of cigarettes out of her purse. bateman returns, carrying a tray of chocolates. no, no smoking. not in here. he walks over to christie. varda truffle? christie stares at the plate and shakes her head. sabrina takes one. i dont want you to get drunk, but that's a very fine chardonnay you're not drinking. bateman goes over to his cds and scans his vast collection. he takes one out and examines it. do you like phil collins? i've been a big genesis fan ever since the release of their 1980 album, duke. before that i really didn't understand any of their work. it was too artsy, too intellectual. it was on duke where phil collins' presence became more apparent. he puts aside the cd and takes out another one. i think 'invisible touch' is the group's undisputed masterpiece.",0.9612,Positive,Surprise
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,BATEMAN,"it's an epic meditation on intangibility, at the same time it deepens and enriches the.meaning of the preceding three albums. christie, take off the robe. bateman puts out a lace teddy. he motions to christie to put it on. listen to the brilliant ensemble playing of banks, collins and rutherford. you can practically hear every nuance of every instrument. sabrina, remove your dress. bateman starts to undress. in terms of lyrical craftsmanship and sheer song writing, this album hits a new peak of professionalism. sabrina, why don't you dance a little? sabrina dances awkwardly. christie sits on the bed. take the lyrics to 'land of confusion'. in this song, phil collins addresses the problem of abusive political authority. bateman knots a silk scarf around christie's neck rather menacingly then helps her into some suede gloves. 'in too deep' is the most moving pop song of the 1980s about monogamy and commitment. the song is extremely uplifting. their lyrics are as positive and affirmative as anything i've heard in rock. he turns on the video camera.",0.6969,Positive,Fear
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - NIGHTI,CUT TO,"phil collins' solo efforts seem to be more commercial and therefore more satisfying in a narrower way, especially songs like 'in the air tonight' and 'against all odds'. sabrina, don't just stare at it. eat it. he walks over to the sound system in his bedroom and slides in the cd. but i also think that phil collins works better within the confines of the group than as a solo artist and i stress the word artist. this is 'sussudio', a great, great song, a personal favorite. sex montage cut to 'sussudio'. we see this in wide shot, or through the lens of the video camera. bateman asleep in his bed with christie and sabrina on either side of him. sabrina accidentally touches his wrist. bateman's eyes open. don't touch the rolex. bateman gets up from his bed and goes over to his armoire. he opens the drawer in which are a nail gun, a coat hanger, a rusty butter knife, and a halfsmoked cigar. he turns around to see christie and sabrina both starting to get up and get dressed. he takes the coat hanger. we're not through yet....",0.9124,Positive,Joy
AMERICAN_PSYCHO,INT. EVELYN'S CHRISTMAS PARTY - EVENING,EVELYN,"hey, mccloy, what do you say? hey, hamilton, have a holly jolly christmas. across the room courtney is greeting paul owen with a kiss. bateman glares at them. is owen still handling the fisher account? mistletoe alert! merry xmas, patrick! merry xmas, harry! evelyn rushes up. to them with mistletoe in her hand, raising it above their heads. she is wearing a sable jacket and green velvet pants by ralph lauren, and has a small vietnamese potbellied pig in her arms. the pig is wearing a santa hat. she tries to make bateman kiss the pig. bateman has a glass in one hand and a dish of waldorf salad in the other, and is unable to defend himself from evelyn.",0.9805,Positive,Joy
AMERICAN_PSYCHO,INT. EVELYN'S CHRISTMAS PARTY - EVENING,HAMILTON,"merry... christmas. you're late, honey. i'm not late. oh yes you are. i've been here the entire time. you just didn't see me. where did you get that awful scratch? i... uh.. got my hand caught in the vcr. say hello to snowball. snowball says ""merry christmas, patrick"". what...is...it? it's a little baby piggy wiggy, isn't it? it's a vietnamese potbellied pig. they make darling pets. don't you? don't you?' bateman is horrified. oh, stop scowling. you're such a grinch. did you know he's the grinch?",0.3616,Positive,Fear
AMERICAN_PSYCHO,INT. EVELYN'S CHRISTMAS PARTY - EVENING,RHINEBECK,"and what does mr. grinch want for christmas? and don't tell me breast implants again. a passing stranger comes up behind bateman and puts paper antlers on his head, without him noticing. bateman walks away, and is bumped into by humphrey rhinebeck. hey, bateman! when wearing a tuxedo, how do you keep the front of your shirt from riding up? you simply have a tab with a buttonhole sewn into the front of your shirt, which can then be attached by a button to your trousers. and hamilton? take those fucking antlers off your head you look like a retard. excuse me. bateman walks toward paul owen. rhinebeck feels the top of his head. oh my god. owen!",0.5753,Positive,Surprise
